Longitude,Latitude
77.49737895,13.06709666
77.45953298,13.02587178
77.51603966,13.15731762
77.43591629,13.17013523
77.45376749,13.18944118
77.44513236,13.18623812
77.45459587,13.13874634
77.48082888,13.10129675
77.46187136,13.11756024
77.43252573,13.10322584
77.42071353,13.05015239
77.48170663,13.02937843
77.36283515,13.07106633
77.45434198,13.06539563
77.36842588,13.13073408
77.39276232,13.17717192
77.42293507,13.19463377
77.41075675,13.19775988
77.43308003,13.0770557
77.42693039,13.04057254
77.37132845,13.19239605
77.375148,13.04552767
77.38072699,13.15770369
77.4119143,13.14822753
77.54830362,13.08170288
77.52466573,13.11343416
77.40773659,13.17732246
77.55193692,13.14860136
77.55752178,13.04920825
77.54821896,13.08132226
77.45575198,13.12938736
77.54822927,13.08157564
77.67349178,13.07079442
77.84964947,12.83612032
77.65780028,13.16694164
77.61641488,13.18757637
77.54958923,13.22284373
77.54178744,13.22991387
77.58936857,13.19495429
77.55254344,13.21647399
77.64741644,13.13014139
77.71891952,13.13609866
77.64741644,13.13014139
77.64582237,13.19323257
77.68223973,13.22134983
77.51400856,12.83452692
77.76219705,13.01829252
77.5498329,12.98790863
77.64644146,13.20889767
77.52099043,13.01339808
77.71159969,12.80177212
77.56479493,13.08421896
77.5205612,12.93715386
77.57656723,13.06019357
77.84965693,13.15830325
77.52773627,12.90739785
77.47151952,12.88823757
77.46938289,12.90523942
77.70044329,13.19776684
77.4252572,12.94145478
77.38562496,12.89123494
77.42501705,12.93174367
77.59668212,13.09105188
77.71388082,12.76180494
77.78087746,12.98618925
77.59345978,13.05204695
77.58971617,12.99520868
77.42834894,12.90666535
77.59551469,13.16060358
77.79461322,13.18862629
77.61740512,13.13561343
77.36068653,13.06811372
77.59585399,13.09530218
77.48639614,13.08641493
77.67799404,12.89891142
77.62145735,12.99637427
77.39709182,12.80588697
77.38401505,13.1239988
77.71840345,12.96563866
77.71781487,12.99217694
77.74780993,12.75046859
77.82610478,12.89489197
77.74102503,12.75029072
77.81043892,12.80702003
77.59730716,13.09415503
77.56192077,13.02810388
77.61808514,13.14791656
77.62068999,13.01015956
77.56534227,13.17029482
77.49133006,12.90747438
77.56686392,12.88541279
77.36464883,13.12520412
77.39753196,13.16914725
77.46904644,13.05826498
77.42117286,13.03313545
77.36539004,13.19170664
77.37288958,13.04368818
77.54842138,13.08163733
77.39934689,13.17791782
77.83696086,12.84043105
77.6688058,13.16565946
77.54989115,13.22910334
77.72967694,13.13500013
77.52754315,12.85783909
77.75842368,13.00852316
77.56001532,13.0881002
77.52687553,12.94418166
77.47029786,12.89422435
77.39725493,12.8909
77.43151412,12.93474599
77.72302716,12.76042428
77.58980376,12.99524329
77.41233104,12.90886233
77.59845866,13.16696242
77.60085974,13.1043973
77.35043186,13.06438603
77.62139826,12.99632448
77.38871729,13.11318028
77.71479772,12.9558538
77.63546133,13.17616014
77.62769768,13.00616818
77.56606169,13.18422294
77.48718462,12.90873627
77.56346539,12.88964246
77.7130094405,12.8319359932
77.6747856989,12.8957179178
77.5851559967,12.9438764777
77.449364639,12.825658283
77.6016081638,12.9845999543
77.4789618935,12.8407036316
77.4488752197,12.8870998964
77.8406103377,13.1429329318
77.7620208591,13.1737109449
77.5596054412,12.8027791239
77.5944269683,12.7951961837
77.6353080246,12.7957401693
77.8158425682,12.88491574
77.8224428978,12.8689762939
77.6184690326,12.8424835287
77.7850501381,13.0002910447
77.6101643268,13.1606675301
77.5697608713,13.1474586566
77.5904471568,12.9513975594
77.5767876722,12.9528698407
77.3542197283,12.866979976
77.6751696739,13.0204642739
77.5730642631,12.9405657936
77.7469472636,12.9383181863
77.6955684602,13.1308787492
77.7896968976,13.1028304704
77.7209115636,13.0262583483
77.3806440971,13.099244776
77.484745742,13.0080209196
77.492634873,12.9873862665
77.5771052625,12.9883217708
77.7942763504,13.019258621
77.5353457827,13.1718265255
77.5697852626,12.8955511179
77.5886400185,13.1433507696
77.3738809909,12.9742039636
77.4718847174,12.9890254315
77.4824757549,13.1903608412
77.7187980667,12.8531267855
77.6002964798,13.1638619573
77.4426914706,12.9724207975
77.571885097,12.9889009603
77.7690504261,12.9952131201
77.4810861192,13.1900865854
77.3754152983,12.7560868941
77.3884776562,12.9678439431
77.5538411226,13.0132886943
77.8409089849,12.9326945998
77.5652875334,13.0461080362
77.5887414396,12.9866688594
77.5281145472,12.8151081491
77.8304844957,12.7901992284
77.7861021508,12.8745990422
77.4145432796,12.8341987718
77.441872894,12.8185589786
77.4387255731,12.7921027586
77.4511145289,12.832225085
77.3861404463,13.0053768482
77.5215120382,12.7867124405
77.6513009474,12.8227152292
77.8330013298,12.84953514
77.8266857334,12.9866932508
77.8302017741,12.7881431475
77.5849365584,12.9366798595
77.6213264234,12.9728352826
77.4199012435,12.9615635507
77.5667294722,12.9717248481
77.5679665573,12.9481034715
77.5768987324,12.9402395699
77.7437509924,13.1254102279
77.459463156,13.0536512461
77.7498934187,12.8746138781
77.5477422822,12.9390031554
77.7558232799,12.8079877224
77.5710809372,12.9801200785
77.4876184716,12.9333093286
77.7835311696,12.8607979871
77.8079149641,13.0885838334
77.4696751639,13.0624382466
77.7523596261,12.8832695343
77.4398759893,13.2065446199
77.4806519366,13.2298543573
77.711635479,13.1876598567
77.4090722437,12.8176148411
77.5017300762,13.0794291188
77.6658707905,12.7694878809
77.5833062783,12.8444313992
77.6688744455,12.9997706961
77.615543497,12.9810646352
77.6155855741,12.9826281954
77.6197347838,12.9872734461
77.6093414753,12.8459416505
77.5979178633,12.8763749998
77.5563938312,13.0454490509
77.5691212482,13.0121875637
77.5421804703,13.1405278285
77.6833699413,13.0078203406
77.5851863391,12.993246558
77.65466142,13.0961914164
77.5014482766,12.7841579716
77.6685007803,13.1167474472
77.4441046595,12.9842073459
77.4993954647,13.1989903458
77.528940919,13.1277198613
77.502268362,13.1145535678
77.7640777782,13.0918114529
77.8191212334,12.9292650603
77.7345287196,13.1626502693
77.7672465567,13.2056560543
77.4673285663,12.9010511551
77.3656582601,12.8163851321
77.5659955527,12.9137486488
77.5642453275,12.9758314777
77.4413036789,12.790001164
77.4743363402,12.7606239345
77.4684968359,12.9194698844
77.5448367793,13.0492504955
77.4056395191,13.1342129864
77.4737621799,13.0753868621
77.429200546,13.0434466981
77.392819482,13.1618234784
77.4241426542,13.0261238188
77.3523921381,13.1935659972
77.5483399957,13.081509088
77.824841547,12.8499290895
77.744216691,13.1376391732
77.5594834845,13.0924163748
77.4731774583,12.8980781779
77.7264712799,12.7696414374
77.5898429893,12.9951522675
77.4037632301,12.9072809208
77.600609041,13.189724571
77.5934280969,13.0817767222
77.621343774,12.9963907775
77.5589634712,13.2130857733
77.71300944,12.83193599
77.6747857,12.89571792
77.585156,12.94387648
77.44936464,12.82565828
77.60160816,12.98459995
77.47896189,12.84070363
77.44887522,12.8870999
77.84061034,13.14293293
77.76202086,13.17371094
77.55960544,12.80277912
77.59442697,12.79519618
77.63530802,12.79574017
77.81584257,12.88491574
77.8224429,12.86897629
77.61846903,12.84248353
77.78505014,13.00029104
77.61016433,13.16066753
77.56976087,13.14745866
77.59044716,12.95139756
77.57678767,12.95286984
77.35421973,12.86697998
77.67516967,13.02046427
77.57306426,12.94056579
77.74694726,12.93831819
77.69556846,13.13087875
77.7896969,13.10283047
77.72091156,13.02625835
77.3806441,13.09924478
77.48474574,13.00802092
77.49263487,12.98738627
77.57710526,12.98832177
77.79427635,13.01925862
77.53534578,13.17182653
77.56978526,12.89555112
77.58864002,13.14335077
77.37388099,12.97420396
77.47188472,12.98902543
77.48247575,13.19036084
77.71879807,12.85312679
77.60029648,13.16386196
77.44269147,12.9724208
77.5718851,12.98890096
77.76905043,12.99521312
77.48108612,13.19008659
77.3754153,12.75608689
77.38847766,12.96784394
77.55384112,13.01328869
77.84090898,12.9326946
77.56528753,13.04610804
77.58874144,12.98666886
77.52811455,12.81510815
77.8304845,12.79019923
77.78610215,12.87459904
77.41454328,12.83419877
77.44187289,12.81855898
77.43872557,12.79210276
77.45111453,12.83222509
77.38614045,13.00537685
77.52151204,12.78671244
77.65130095,12.82271523
77.83300133,12.84953514
77.82668573,12.98669325
77.83020177,12.78814315
77.58493656,12.93667986
77.62132642,12.97283528
77.41990124,12.96156355
77.56672947,12.97172485
77.56796656,12.94810347
77.57689873,12.94023957
77.74375099,13.12541023
77.45946316,13.05365125
77.74989342,12.87461388
77.54774228,12.93900316
77.75582328,12.80798772
77.57108094,12.98012008
77.48761847,12.93330933
77.78353117,12.86079799
77.80791496,13.08858383
77.46967516,13.06243825
77.75235963,12.88326953
77.43987599,13.20654462
77.48065194,13.22985436
77.71163548,13.18765986
77.40907224,12.81761484
77.50173008,13.07942912
77.66587079,12.76948788
77.58330628,12.8444314
77.66887445,12.9997707
77.6155435,12.98106464
77.61558557,12.9826282
77.61973478,12.98727345
77.60934148,12.84594165
77.59791786,12.876375
77.55639383,13.04544905
77.56912125,13.01218756
77.54218047,13.14052783
77.68336994,13.00782034
77.58518634,12.99324656
77.65466142,13.09619142
77.50144828,12.78415797
77.66850078,13.11674745
77.44410466,12.98420735
77.49939546,13.19899035
77.52894092,13.12771986
77.50226836,13.11455357
77.76407778,13.09181145
77.81912123,12.92926506
77.73452872,13.16265027
77.76724656,13.20565605
77.46732857,12.90105116
77.36565826,12.81638513
77.56599555,12.91374865
77.56424533,12.97583148
77.44130368,12.79000116
77.47433634,12.76062393
77.46849684,12.91946988
77.54483678,13.0492505
77.40563952,13.13421299
77.47376218,13.07538686
77.42920055,13.0434467
77.39281948,13.16182348
77.42414265,13.02612382
77.35239214,13.193566
77.54834,13.08150909
77.82484155,12.84992909
77.74421669,13.13763917
77.55948348,13.09241637
77.47317746,12.89807818
77.72647128,12.76964144
77.58984299,12.99515227
77.40376323,12.90728092
77.60060904,13.18972457
77.5934281,13.08177672
77.62134377,12.99639078
77.55896347,13.21308577
77.70917472,12.80172703
77.45260475,12.818706
77.46868358,12.84763714
77.46467326,12.90494656
77.84330763,13.13879085
77.75947737,13.18472829
77.55206944,12.80061978
77.5989589,12.80029347
77.63969402,12.7873032
77.83018484,12.87131904
77.60934148,12.84594165
77.78118147,12.98603703
77.60576592,13.16727339
77.66354674,13.01298242
77.79781645,13.10111679
77.78448377,13.01868077
77.54694148,13.17531985
77.57338889,12.90620066
77.36585096,12.97477293
77.49158345,13.20017873
77.71226069,12.85452522
77.63304089,13.17964885
77.44391095,12.98409126
77.80038592,12.99623286
77.84999849,12.92744937
77.57749997,13.04725393
77.53067656,12.81037313
77.83059447,12.81278502
77.78612067,12.86135128
77.44937017,12.82536416
77.39308636,13.003404
77.52434185,12.79776398
77.65894709,12.83901786
77.82975418,12.98527143
77.8304845,12.79019923
77.60151898,12.97726059
77.39999716,12.96573732
77.74765386,13.13653435
77.46137054,13.06086077
77.75509472,12.87884473
77.76103749,12.80617782
77.46149334,13.06113285
77.65929762,12.76915043
77.58856467,12.84144719
77.68019974,13.00069648
77.53520136,13.13701288
77.65189782,13.06469373
77.50537394,12.79420368
77.66693177,13.12751995
77.76599992,13.09274997
77.82455438,12.92741626
77.78469894,13.19027535
77.36323438,12.83003707
77.47316815,12.75015242
77.42006578,13.01360536
77.35030538,13.19631836
77.79418289,12.85966098
77.73524588,12.76997319
77.38272256,12.91145285
77.59343757,13.06380559
77.55797642,13.22961304
77.44960067,12.81183954
77.46574363,12.85657954
77.48148753,12.91115428
77.77150984,13.20222953
77.54302294,12.80375008
77.65150639,12.78564006
77.82723223,12.87657373
77.60948807,12.85463385
77.78888159,12.98038922
77.55076094,13.17011326
77.36132783,12.97283495
77.49939546,13.19899035
77.70855236,12.85845709
77.65050735,13.18136203
77.81592999,12.98910724
77.58935608,13.04173377
77.52587004,12.81010114
77.82203327,12.81157912
77.39690004,12.99908732
77.82838114,12.98269659
77.72938139,13.14359577
77.76073499,12.80078784
77.65695035,12.76453376
77.53021095,13.12743706
77.64971182,13.06313495
77.82330975,12.91614763
77.79786422,13.18647809
77.35794607,12.84072819
77.42152482,13.00913127
77.79900257,12.86047478
77.74131177,12.75840332
77.36962743,12.91053796
77.45223913,12.86809896
77.48375349,12.91690997
77.53883433,12.79543046
77.82768712,12.88583616
77.80243043,12.97881963
77.56436376,13.17298935
77.35823927,12.95718904
77.50215353,13.1934888
77.65380328,13.18688587
77.84849402,12.98193979
77.52790852,12.80461912
77.81504956,12.81541333
77.82119349,12.98425848
77.72695047,13.15462309
77.65405675,12.76435983
77.82879789,12.89589042
77.79509434,13.18394332
77.3577434,12.8554324
77.80231552,12.86911845
77.75009039,12.76040114
77.35521466,12.88090869
77.44549362,12.87837593
77.50837659,12.80031132
77.8160631,12.88508405
77.3535444,12.95674505
77.65269603,13.19423135
77.52592545,12.79805022
77.81399855,12.82131537
77.79169908,13.15889358
77.35421973,12.86697998
77.81165396,12.87302609
77.75343963,12.76656788
77.67474739,13.20688174
77.82058605,12.85108906
77.77837823,13.14677159
77.81952524,12.89494695
77.6771663271,13.2162664541
77.7734842852,13.1256345276
77.8254610535,12.8943696886
77.6892405424,13.2289634448
77.7738313798,13.1121554215
77.7819791764,13.0867293373
77.7837103747,13.0700894993
77.60175426,12.97664653
77.57844385,12.98446735
77.59451867,12.89747812
77.62153832,12.95168967
77.62711237,12.94077123
77.61117669,12.96715193
77.58543394,12.95435914
77.50827215,12.96695127
77.51229312,12.98791609
77.50424674,12.96037072
77.51259705,12.96077532
77.64151164,12.95940043
77.59354083,12.95955726
77.57451308,12.94830053
77.60132159,12.93464867
77.58225167,13.10587344
77.56805884,12.97329226
77.58837808,12.9677696
77.60886857,12.87679829
77.60217956,12.87181952
77.60217956,12.87181952
77.60057266,12.90726835
77.65234206,12.95188036
77.67887825,13.00038827
77.60188384,12.95994442
77.60105362,12.96357127
77.60136836,12.95595379
77.60038449,12.96802197
77.60383373,12.96576867
77.60629717,12.96791569
77.61084762,12.97343677
77.60741079,12.97212936
77.60794279,12.97508457
77.60150674,12.97295766
77.60038449,12.96802197
77.60126803,12.9732035
77.60119267,12.97264887
77.59767722,12.97114826
77.60694978,12.97137272
77.59892998,12.93796824
77.58213306,12.95774635
77.58029382,12.91709906
77.51344764,12.9155661
77.52103108,12.90954697
77.52064443,12.92231395
77.52723118,12.90942099
77.51120573,12.92794868
77.51584453,12.92617733
77.51811963,12.92003214
77.50415354,12.92366159
77.51786516,12.93498588
77.50910473,12.91884057
77.53338953,12.93836647
77.52047545,12.91116032
77.57999509,12.95523119
77.58680824,12.90629873
77.53877893,12.95090822
77.56269836,12.92950646
77.51612222,12.92699398
77.52841336,12.92320293
77.58391539,12.93398432
77.58002862,12.93678866
77.56430492,12.93985685
77.55470882,12.94418535
77.5736427,12.92106127
77.55877002,12.91252187
77.58503119,12.9367351
77.57048507,12.92550142
77.55793225,12.94165435
77.55519094,12.91840102
77.59254599,12.93848012
77.58972472,12.9271255
77.58391564,12.93291412
77.58395537,12.93662479
77.58385898,12.93078042
77.58610374,12.93075528
77.58611925,12.93288814
77.58947477,12.91693335
77.58803518,12.92169159
77.54762644,12.94055649
77.58486523,12.92864513
77.56736482,12.95714017
77.55923362,12.94161479
77.55669122,12.96018129
77.5894964,12.98594123
77.56421775,12.94664292
77.61174138,12.99671147
77.56481077,12.96253694
77.55140216,12.9277352
77.5971728,12.98436518
77.56199504,12.96029797
77.55922633,12.96022136
77.60535169,12.98553236
77.59784469,12.98391918
77.56736482,12.95714017
77.57764045,12.95886625
77.57445273,12.95978206
77.58422519,12.96531596
77.58104752,12.97305556
77.56295896,12.94902598
77.5736137,12.92351818
77.59329633,12.94907125
77.58506363,12.95408949
77.59865866,12.94825854
77.59204986,12.95576126
77.57655683,12.95190642
77.55214169,12.9117815
77.5735619,12.95317083
77.57999509,12.95523119
77.57771463,12.96164167
77.55226273,12.92994609
77.56632278,12.94353039
77.57963827,12.9553011
77.54903997,12.96467642
77.59923198,13.00169744
77.56768199,12.94733007
77.55924192,12.95856316
77.56383805,12.92931753
77.55549789,12.95042484
77.57742696,12.94432558
77.56936315,12.92994802
77.57286913,12.94422877
77.56781719,12.94496336
77.57364806,12.91678692
77.75100067,12.98419
77.74133566,12.97603432
77.62233678,12.98764837
77.64060287,12.98414364
77.73386152,12.97827564
77.73367335,12.98556899
77.66402057,12.99474675
77.6287398,12.97836633
77.72683857,12.97153718
77.61117669,12.96715193
77.7087656,12.95643165
77.57993667,12.97674712
77.58250614,12.97506747
77.60339242,12.97900185
77.69910437,12.97273956
77.62389347,12.93451683
77.55451142,12.95291016
77.56423259,12.92458192
77.65861433,12.97147917
77.61507562,12.92951669
77.55863876,12.92922147
77.63742739,12.92514896
77.57678315,12.96406505
77.62852732,12.93831047
77.61530059,12.93586053
77.60598997,12.96840025
77.66178579,12.90342399
77.65894709,12.83901786
77.65336625,12.8697362
77.64007473,12.88923292
77.61526706,12.93591007
77.66304249,12.85818728
77.65409732,12.87057958
77.41253715,12.83685609
77.66300686,12.85826548
77.66228887,12.85799349
77.52800055,12.85777732
77.67135842,12.87576496
77.52240739,12.85977992
77.52709992,12.85791755
77.62680802,12.93040852
77.70313665,12.96748662
77.61294913,12.79112836
77.67611817,12.92560577
77.67296959,12.88850604
77.676793,12.87669695
77.67463256,12.86239432
77.6415217,12.96336717
77.58536814,12.94376366
77.64749003,12.97045968
77.5858983,12.88286393
77.62001256,12.97469757
77.66434922,12.85632566
77.58191756,12.88823506
77.67622638,12.92603057
77.5994075,12.85815366
77.68032329,12.94422642
77.66640086,12.97534239
77.65770615,13.19928782
77.5391883,12.95105482
77.54456219,12.97412266
77.64062517,12.96062838
77.58845117,12.96732443
77.54213806,12.97534156
77.54255858,12.97850313
77.59925335,12.97672423
77.60176759,12.97652416
77.60332578,12.98214054
77.60354606,12.98404063
77.61392403,12.97959093
77.61629795,12.98065258
77.64070203,12.98243675
77.63237034,12.97032985
77.62674918,12.97280603
77.62809707,12.96483174
77.80750878,13.08218107
77.67861656,12.93046367
77.59497204,12.90170888
77.79268077,12.90809564
77.56336263,12.84839076
77.66254938,12.85036118
77.61007866,12.88308673
77.63436707,12.8668452
77.65060475,12.94740207
77.59952157,12.99055748
77.58211806,12.87074027
77.60535169,12.98553236
77.60692288,12.98537335
77.60564338,12.98564006
77.5923206,12.98322465
77.59710876,12.98274445
77.57527046,12.98168364
77.62923835,12.93000476
77.58347928,13.01453852
77.67655663,12.93548343
77.57112737,13.00935104
77.56909392,13.00862257
77.46138094,12.84662243
77.55109873,13.03005728
77.63518372,12.84395489
77.61607005,13.00075574
77.61423408,12.96843344
77.67850852,12.93072234
77.70485695,12.80219943
77.62121729,13.00654353
77.64084,12.96109073
77.70345893,12.95672049
77.57225415,12.98989463
77.64171674,12.96184325
77.58951417,12.92858755
77.64126949,13.0371161
77.60170674,12.98454706
77.49413188,12.88031206
77.64161968,12.96188089
77.57700233,12.92732037
77.62282804,12.91737432
77.58391564,12.93291412
77.57675582,12.92878084
77.58391564,12.93291412
77.70775038,12.91209213
77.58379293,12.92869409
77.58374633,12.92636509
77.58606803,12.92863432
77.57229053,12.98033348
77.51559944,12.84846729
77.61726439,12.93628876
77.62097296,12.93632732
77.64768944,12.96887316
77.62106189,12.92755876
77.58582244,12.91715866
77.66213799,13.02139316
77.58957385,12.92167785
77.57276805,12.91138135
77.58957242,12.92065467
77.67222092,12.95783453
77.6990809,12.91665558
77.60220655,12.9394386
77.63257896,12.90669142
77.60673982,12.93093138
77.60206816,12.93849446
77.60919798,12.92458687
77.65182926,12.91199566
77.61388547,12.96650007
77.6188971,12.96247072
77.60218199,12.95836619
77.77991052,12.79519333
77.60620715,12.91361965
77.78263917,12.80026103
77.78260212,12.80000002
77.60987079,12.93115669
77.40775394,12.81676475
77.52854035,12.95689676
77.53206234,13.01946783
77.48887266,12.94944156
77.53328048,13.02340213
77.63073327,12.78136244
77.51177654,12.98810602
77.48218348,12.91034945
77.53363495,13.03232869
77.47872192,12.98258947
77.40289109,12.99132626
77.52856139,12.99910459
77.61975959,13.07480206
77.73916567,13.06410415
77.58493756,13.09915693
77.58400499,13.09703623
77.5824582,13.09352773
77.5935835,13.08478976
77.58938182,13.07382054
77.55519128,13.06987895
77.55137626,13.06015627
77.55425133,13.01338215
77.53301067,12.96053073
77.79798308,13.18482107
77.79137789,13.1357281
77.51320633,12.98771844
77.64874598,12.90354276
77.56770982,12.97453505
77.55517913,13.04414575
77.39697766,13.08458349
77.47872192,12.98258947
77.56677038,13.10375407
77.57319049,13.10270072
77.41936639,12.80819509
77.61115364,12.92161289
77.57289009,13.10800906
77.63047594,13.12217104
77.53726566,13.10688882
77.75522012,13.18159446
77.74066335,13.15412369
77.57044383,13.10615322
77.56977445,13.10252512
77.69556846,13.13087875
77.5216858,13.0237074
77.82484985,13.04739575
77.59518235,12.91024786
77.74168955,13.09189963
77.75212393,13.10192095
77.75128054,13.13725696
77.75238787,12.98380342
77.76012973,13.17100594
77.79492553,12.96610378
77.59138618,12.91026303
77.78206165,13.16664114
77.79195389,13.05141278
77.62264347,12.91720769
77.57720249,12.81523296
77.58739472,12.77165779
77.65046846,12.81445486
77.64414054,12.84183603
77.59179446,12.84749188
77.66409114,12.84092399
77.6509619,12.85116643
77.66402434,12.85569668
77.54863185,13.00611487
77.79705755,12.89410172
77.80727434,12.95501636
77.58487193,12.93296014
77.63515355,12.82557715
77.5816216,12.92870968
77.80736243,12.86219005
77.62810135,12.81736179
77.47419335,12.99886185
77.78332497,13.05482907
77.60384253,12.90601173
77.61240079,12.91655374
77.61729238,12.91989309
77.60765235,12.94401176
77.76700826,13.15390895
77.61422075,12.95504235
77.61663985,12.95796059
77.61750218,12.9653852
77.58582009,12.91702497
77.61249584,12.96170512
77.59461145,12.96705563
77.64140284,12.95792337
77.62852254,12.96223846
77.64223089,12.96060072
77.6422521,12.96048639
77.64272349,12.96060324
77.71301539,12.96412548
77.57603489,12.9752077
77.57487274,12.99229588
77.59330446,12.98571366
77.6034262,12.95050145
77.63866288,12.96089283
77.60522713,12.95275543
77.67808616,12.97270805
77.59570714,12.99356582
77.6722231,12.95791315
77.61135422,12.95159244
77.61422075,12.95504235
77.7630976,12.96671633
77.70101184,12.95698762
77.71716267,12.96056879
77.7170688,12.95914252
77.72466213,12.97677872
77.72724635,12.98017096
77.6901965,12.96342215
77.71301539,12.96412548
77.60090936,13.06589218
77.55368497,12.94188209
77.65805835,12.96421626
77.57537188,12.99195357
77.70573303,12.99282813
77.72186936,12.95613317
77.74036546,12.96927105
77.58911477,12.83536486
77.69068894,12.99726099
77.60058289,13.10355525
77.59377134,13.04215957
77.68298664,12.96583103
77.63701575,13.00487494
77.61249475,13.1672915
77.63846239,13.00270134
77.64340955,13.04486332
77.64178137,13.0416031
77.7630976,12.96671633
77.60063452,12.97656406
77.60741079,12.97212936
77.63843263,13.00572277
77.63719035,13.02275848
77.62754429,13.04560479
77.63557449,13.05705606
77.64891043,13.03788262
77.63148663,13.05327314
77.59726692,13.09913422
77.65101152,12.98837257
77.61103512,13.0428997
77.61956094,13.00403356
77.6120894,13.00195427
77.61166418,13.00089965
77.61572119,12.9943549
77.61639309,12.99083173
77.61799847,12.98964444
77.62009185,12.99991042
77.61601322,12.99484465
77.62032998,13.00016875
77.59152742,13.04690264
77.62020526,13.00002668
77.61802479,12.99835474
77.62032998,13.00016875
77.64924889,13.03782185
77.65704582,13.01836897
77.61357509,13.04239603
77.65491313,13.0367136
77.70116003,12.95896223
77.67634985,13.00025408
77.52580625,12.99846454
77.6351626,13.00304249
77.61694998,12.99582609
77.70187509,12.967508
77.63827103,13.0056387
77.63694124,13.00361975
77.6372393,13.00495599
77.66386232,12.98549749
77.59349943,13.05586474
77.58812923,13.03289757
77.60121748,12.79873653
77.61636056,12.99077993
77.6360515,13.00486564
77.66414973,13.02898926
77.68631853,13.00022944
77.68066803,13.00029959
77.64060287,12.98414364
77.56970899,12.98075165
77.57242464,12.98035628
77.57298095,12.98043582
77.71812584,12.92196744
77.63254887,13.02767238
77.62180084,13.03202376
77.6410182,12.96147747
77.6243165,13.04014917
77.61996403,13.02601133
77.60451509,12.99246419
77.64264102,12.96083759
77.64303128,13.01750337
77.65710458,12.99125074
77.64404364,12.99452497
77.67150427,13.0528491
77.65390135,13.06457077
77.62032219,13.00522874
77.64319825,13.02095177
77.64339237,13.0091586
77.63206523,13.0269227
77.66693177,13.12751995
77.64051277,12.96144176
77.64221589,12.960735
77.64367316,12.96045194
77.64151399,12.96075545
77.61135858,12.90617275
77.65876386,13.05780196
77.60380607,12.90547345
77.61870415,12.94131094
77.61115364,12.92161289
77.56613846,13.03715046
77.56591953,13.03699498
77.56394618,13.03272298
77.65936819,13.20247747
77.61239064,12.90511202
77.72186886,12.98042619
77.60599559,12.91660705
77.57624687,12.89140635
77.61733454,13.00489615
77.61733454,13.00489615
77.61829712,13.00030806
77.73163068,12.98816595
77.58294485,12.902189
77.63209264,13.05603313
77.7990216,12.75811163
77.79198709,12.76422782
77.61281686,12.93389992
77.61935332,13.05903092
77.57802945,13.16001542
77.57045959,13.03789142
77.57202566,12.89189493
77.63366492,13.06760376
77.59511957,13.09625286
77.59566615,13.09671252
77.59521914,13.09616736
77.59431046,13.09524158
77.59726692,13.09913422
77.64075174,13.06635989
77.60976979,13.06662048
77.61713916,13.0657258
77.61930069,13.00320795
77.66059162,12.9906299
77.66380515,12.98717814
77.67900305,12.98400358
77.55394984,13.01888546
77.55676934,13.01704949
77.53948552,13.04392706
77.51861668,13.04837065
77.5207425,13.02585937
77.51052588,13.03199677
77.59557789,13.09679516
77.61576143,13.10366028
77.63366492,13.06760376
77.60023647,13.10362658
77.56279752,12.93760254
77.64897095,13.06424128
77.60424352,13.00433439
77.66394983,13.05507349
77.67010172,13.06244026
77.67349178,13.07079442
77.6806993,13.07425723
77.65154117,13.05688264
77.64880389,13.06073622
77.64831054,13.05707425
77.64672988,13.05484642
77.6458507,13.05183153
77.65861726,13.05636489
77.67150427,13.0528491
77.69968775,13.05241626
77.68959535,13.0679724
77.67889149,13.07308896
77.62529634,12.97504945
77.65154117,13.05688264
77.62895655,12.96845917
77.55230916,13.01250214
77.53863945,13.04514353
77.56620057,13.01375506
77.56602263,12.98202495
77.55665845,13.01707866
77.55817205,13.00781422
77.55404447,13.01473357
77.55977895,13.00777575
77.56110563,13.0077061
77.5605583,13.01710757
77.55901368,13.01901806
77.55342848,13.02127723
77.53291805,13.00649365
77.57317683,12.99692965
77.64693364,12.97405292
77.57317683,12.99692965
77.57167438,12.99060282
77.58288886,12.99936593
77.57313174,12.99893234
77.56949483,12.99683376
77.57313014,12.99928639
77.56940699,12.99685287
77.56227969,13.00767098
77.57879137,13.00644068
77.57116006,13.00719639
77.55672433,13.01696248
77.57050342,12.98203979
77.56940699,12.99685287
77.58605219,12.98895863
77.59848054,12.96504388
77.5895104,12.96828232
77.59461145,12.96705563
77.59628716,12.96496954
77.59607334,12.96343095
77.59431465,12.9621725
77.61948827,12.97161882
77.59840385,12.96637669
77.59403319,12.9716417
77.59060625,12.95168623
77.55139947,13.02220587
77.57076159,12.98063205
77.57515136,12.98149714
77.57076159,12.98063205
77.57686789,12.98119372
77.58830583,12.98460306
77.57993667,12.97674712
77.57207034,12.98029509
77.57961933,12.98039668
77.60004133,12.99228926
77.59037415,12.95162504
77.57678315,12.96406505
77.5701052,12.96419916
77.58211974,12.98425965
77.57864066,12.96799415
77.582395,12.96398072
77.57915129,12.96422983
77.56823008,12.96399196
77.57384043,12.97106578
77.60171528,12.98467606
77.58190399,12.96341352
77.59486123,12.9624263
77.57734842,12.97470386
77.58921963,12.96332668
77.58069456,12.97190196
77.585242,12.96384544
77.56852814,12.96047876
77.59276249,12.989641
77.57698934,12.98329984
77.58413332,12.99775577
77.57700728,12.98832538
77.57021945,12.96796154
77.61117669,12.96715193
