name,pointA_Longitude,pointA_Latitude,pointB_Longitude,pointB_Latitude
,77.7926807713,12.9080956418,77.7732877296,12.9116983514
,77.4781620923,12.9088856362,77.477638391,12.908630994
,77.4858396641,12.7502493176,77.4844583265,12.7532526374
,77.741061575,13.2225812961,77.7414030537,13.2117530507
,77.3778992753,13.1111364335,77.3787202827,13.1097024575
,77.4779982261,12.9089646775,77.4851149648,12.9128071934
,77.6497118223,13.0631349504,77.654604423,13.0963629939
,77.650612374,12.8991736926,77.6507519327,12.8935377847
,77.8043311976,13.076974227,77.8482304935,13.0952036929
,77.3774617399,12.7807112492,77.3773015618,12.7796817839
,77.6970661387,12.8838167887,77.6940094262,12.8932282411
,77.5956029493,12.8925644781,77.5954974211,12.8920245998
,77.5080423198,13.0594479189,77.5112215757,13.0588343636
,77.6570496756,12.8940857936,77.6601024486,12.8947272606
,77.598315417,12.9387192603,77.5933735307,12.94879523
,77.598974989,12.9380202934,77.5934801485,12.9488566693
,77.5934801485,12.9488566693,77.5906888909,12.9515343521
,77.6804509435,12.9438227497,77.6879695944,12.9389589828
,77.6720700461,12.8794398427,77.6775803931,12.8812157165
,77.5925459854,12.9384801246,77.5925080992,12.9285240162
,77.532350761,12.9304311507,77.5338829729,12.9306094337
,77.5734447177,12.8572339181,77.5739361487,12.8594456509
,77.5739361487,12.8594456509,77.573554353,12.857197373
,77.5747172583,12.8626180336,77.5739361487,12.8594456509
,77.5910812478,12.9774785217,77.5912006899,12.9770695687
,77.7653814994,12.9442542501,77.7614525661,12.9401899491
,77.5844830975,12.9780556996,77.584345299,12.9777765822
,77.584345299,12.9777765822,77.5816112898,12.9730173376
,77.6285273164,12.9383104749,77.6287330922,12.9383799609
,77.62857107,12.9382099759,77.6269922547,12.9372443807
,77.6189135249,13.0718931172,77.6192907944,13.0775026221
,77.6172523994,13.0807042577,77.6120127879,13.0820297719
,77.5846914716,12.9784271855,77.5846050542,12.9778266222
,77.6287330922,12.9383799609,77.6354421351,12.9391586397
,77.5880889922,12.9843978666,77.5844830975,12.9780556996
,77.618774553,13.0681294751,77.6131810576,13.0677094579
,77.5954974211,12.8920245998,77.5942673769,12.8922079958
,77.6287612554,12.9382766958,77.62857107,12.9382099759
,77.5275670413,12.94585687,77.5290086448,12.9460307945
,77.761821286,12.7573890228,77.7610097502,12.7528310276
,77.5129435539,12.9777467426,77.5137148566,12.9775478401
,77.4201696321,12.7510998293,77.4187293696,12.7501687675
,77.7929940868,12.9793997377,77.7980891943,12.993918619
,77.7871101584,12.9894757912,77.7857702274,12.9857271526
,77.8499894359,12.9984815594,77.847085274,13.0013119605
,77.8392899365,12.9658515647,77.8390462745,12.9736848723
,77.8366629642,12.9421647255,77.8321262591,12.9426751834
,77.5712024748,12.9406066973,77.5713016327,12.9454099469
,77.7668950196,13.2240681619,77.7705311731,13.2217174572
,77.6034315631,12.9505232431,77.6057191521,12.9501528468
,77.7789540637,13.1991431479,77.7814624321,13.193303476
,77.3693072378,12.9376596201,77.3665997992,12.9380848341
,77.3680771935,13.0000871968,77.364284047,12.9947641854
,77.3500109232,12.9979755439,77.3500141922,12.993954745
,77.7866069928,13.2041553584,77.7812957999,13.2069380664
,77.7947592318,12.7502220764,77.7940193612,12.7504087414
,77.7993124493,12.7506118349,77.8003097281,12.75116437
,77.3665997992,12.9380848341,77.3657487846,12.9376722768
,77.3693072378,12.9376596201,77.3728325824,12.9367838789
,77.3596440769,12.9376459576,77.3649460497,12.9363492772
,77.360873283,12.9346066795,77.3638317595,12.9363667954
,77.3685602426,12.9199220881,77.3639001559,12.9197873909
,77.3649460497,12.9363492772,77.3665089394,12.9355746217
,77.3639001559,12.9197873909,77.3623182393,12.9043393757
,77.3672890431,12.9140468769,77.363846344,12.9125056963
,77.8087066349,13.2244091377,77.813524469,13.2228491817
,77.3638182647,12.9125786189,77.362700035,12.911414624
,77.3623182393,12.9043393757,77.3613828189,12.8938918363
,77.3674644764,12.9025102768,77.3621264613,12.9030259315
,77.6552487399,13.0185574748,77.6552615642,13.0185032439
,77.64966195,13.0132665661,77.6419322427,13.0083041441
,77.64966195,13.0132665661,77.6553056531,13.0149910588
,77.3672149471,12.848592595,77.3686821993,12.8487970296
,77.3750642642,12.8537292767,77.3719795562,12.8544987354
,77.3643347575,12.8544716619,77.3672149471,12.848592595
,77.3572490319,12.852507782,77.3557306501,12.8524311714
,77.3557306501,12.8524311714,77.3520482286,12.8507361829
,77.3657045282,12.8181506961,77.3575976352,12.8183727328
,77.3500793195,12.8344764642,77.3535564683,12.83126125
,77.6419322427,13.0083041441,77.64966195,13.0132665661
,77.354826578,12.7711685363,77.3681194383,12.7706677176
,77.3868717673,12.9599127349,77.3817661825,12.9568243388
,77.3893705803,12.9595798895,77.3872672255,12.9619912792
,77.3887611321,12.9718169652,77.3871398206,12.9835340277
,77.3811275653,12.9469713278,77.3773845426,12.9473424785
,77.4074258703,12.9639030237,77.4003592554,12.944971741
,77.7973044805,12.9084797844,77.7999626335,12.9129783519
,77.8302536581,12.9009138595,77.829960962,12.9034080625
,77.8385390856,12.9083276529,77.8345580168,12.8999779362
,77.8406520795,12.8963396873,77.8363680888,12.8926243249
,77.8498392322,12.9095491476,77.8484350957,12.9040790338
,77.8247002282,12.9130940221,77.8383257661,12.90834844
,77.4068661268,12.9599561531,77.4107614487,12.9566013802
,77.382002636,12.9808141839,77.3871398206,12.9835340277
,77.4024665497,12.9930109427,77.4040094904,12.995113124
,77.4192406657,12.9927920912,77.4225215941,12.9921075411
,77.4331180799,12.9968862318,77.4335416175,13.0000962492
,77.4000301819,12.9852595262,77.398239975,12.9826304585
,77.4375944353,12.9943177652,77.4347784511,12.9953495775
,77.3773845426,12.9473424785,77.3756132788,12.9472651974
,77.4258974894,12.9872154434,77.4325079612,12.9967718188
,77.4347784511,12.9953495775,77.4331180799,12.9968862318
,77.4194562483,12.9927908339,77.4179777644,12.9926279735
,77.4230342313,12.9956597917,77.4225215941,12.9921075411
,77.4021712552,12.9855602689,77.4000301819,12.9852595262
,77.4074987929,12.9638888583,77.4078499946,12.9695824336
,77.4330138929,12.9968645226,77.4325079612,12.9967718188
,77.3839849561,12.9162164487,77.3889254174,12.9144919559
,77.3861059967,12.9150276434,77.3867977551,12.9217098642
,77.3818131211,12.9109137215,77.3813783518,12.9061922792
,77.7287137743,12.750090732,77.730880161,12.7530139208
,77.7442942236,12.8167716216,77.7452532809,12.8205735691
,77.7426396359,12.80619542,77.7511025921,12.8138306632
,77.7507324472,12.8159857344,77.7436856974,12.8169209871
,77.7566073232,12.8306821443,77.7664553888,12.8296723764
,77.5221382502,13.2290590824,77.5218408603,13.2289289952
,77.7410250299,12.7502907242,77.7410814401,12.7500445477
,77.5591184526,13.1915478864,77.5554606739,13.1910236821
,77.5324592229,13.2296872222,77.5308779768,13.2261854307
,77.5499220799,13.1899926242,77.5439922187,13.1939288498
,77.5050661575,13.2166646783,77.5059929445,13.2173366555
,77.5426454983,13.1944745955,77.5441475354,13.1875859284
,77.5308779768,13.2261854307,77.5280255314,13.213828829
,77.5086982876,13.215973758,77.5059929445,13.2173366555
,77.50020172,13.2180275758,77.5050661575,13.2166646783
,77.5392213232,13.2006650501,77.5439922187,13.1939288498
,77.5495892346,13.2228437335,77.5413712814,13.2221138374
,77.5613503858,13.1948363584,77.5629741281,13.1948572294
,77.5631082385,13.193580917,77.5591184526,13.1915478864
,77.5613635454,13.1941921253,77.5613280899,13.1959257544
,77.5148315776,13.2131861885,77.5187860757,13.2075699781
,77.8185921677,12.837724787,77.8210964289,12.8366530768
,77.5146250475,13.2131557622,77.5086982876,13.215973758
,77.5487048599,13.1888383523,77.5455550246,13.1910325669
,77.5287601213,13.2183103812,77.5408371865,13.2206806996
,77.5187860757,13.2075699781,77.5215300593,13.2019363333
,77.5374889515,13.2208108705,77.537729093,13.2220737719
,77.56292786,13.195224692,77.5598410565,13.1965789561
,77.5575227897,13.2074015857,77.5565863635,13.2053848998
,77.5264699339,13.192147863,77.5370327245,13.2001400915
,77.5567604556,13.2053942875,77.5512993943,13.2046342165
,77.5322308998,13.2011846443,77.5290179487,13.1980922249
,77.5502131834,13.2217591991,77.5510635275,13.2220742748
,77.5287645638,13.1906422217,77.5245164476,13.1873709325
,77.5531131543,13.2151577798,77.5449241187,13.2093969815
,77.5187114767,13.1841761702,77.52016339,13.1880856574
,77.5550293412,13.1562660251,77.5625543624,13.1568211586
,77.5442070469,13.1847534318,77.5402577456,13.185949697
,77.5217194903,13.1649089408,77.5210662886,13.1688643609
,77.5195506729,13.1267740474,77.528940919,13.1277198613
,77.5036264818,13.1251784683,77.5024317253,13.1306309801
,77.5244690898,13.167003746,77.5254982199,13.1669260458
,77.5352013625,13.1370128774,77.5259971946,13.140802252
,77.5638993226,13.1432785176,77.5508950512,13.1479514287
,77.5587893791,13.1750054461,77.5598467562,13.1752556459
,77.5583395224,13.1756675326,77.5602278813,13.1761466422
,77.5310941461,13.1793633652,77.5312754467,13.1790983294
,77.5416933979,13.1307395258,77.53617886,13.1297246449
,77.5484742738,13.1833361358,77.5523079887,13.1849614707
,77.5172230184,13.1457205851,77.5261401899,13.1420261775
,77.5115842606,13.1711570629,77.5183245681,13.171695684
,77.5339930273,13.1794050232,77.5396954875,13.1767619577
,77.5402740903,13.1810503908,77.5369523421,13.1772386365
,77.5603156399,13.1750577491,77.5605731319,13.1751264808
,77.5133207395,13.1355445356,77.5172977849,13.1461638202
,77.5597423177,13.1755919278,77.5601385302,13.1753260539
,77.5071828395,13.128250352,77.5071785647,13.1278860745
,77.536560069,13.1817229547,77.539785593,13.183160032
,77.5106590662,13.1570286945,77.5230972237,13.1551329595
,77.5097537368,13.1274181966,77.5141690719,13.1265772403
,77.5349891327,13.1362444245,77.5414798271,13.1330171403
,77.5221422735,13.1451072813,77.5214002236,13.1436934218
,77.5105024922,13.1568696898,77.515879986,13.1496861473
,77.5407863922,13.163846786,77.5286887914,13.1668466692
,77.5625907398,13.1520230219,77.5593003399,13.1511715882
,77.5065539453,13.1219413773,77.5071785647,13.1278860745
,77.5191772591,13.1872148615,77.5236614935,13.1858170953
,77.5301585581,13.1726457727,77.531354488,13.1793931209
,77.5237036544,13.158948318,77.5244793996,13.1641971496
,77.5105416357,13.14247243,77.5115025371,13.1472881687
,77.5239144593,13.1581059367,77.5237036544,13.158948318
,77.5074388228,13.1849509933,77.5072244975,13.1883480948
,77.5535161562,13.1462757186,77.5543222438,13.1500962739
,77.5592066303,13.1739805908,77.5609422709,13.1743220695
,77.5244793996,13.1641971496,77.5254982199,13.1669260458
,77.5557536214,13.1512133301,77.5548995893,13.1607679453
,77.5236415445,13.1573747833,77.5230972237,13.1551329595
,77.5118209656,13.1830412605,77.5066980302,13.1850434457
,77.5141690719,13.1265772403,77.5197286207,13.1264401962
,77.5615690697,13.1724249934,77.5507036924,13.1869420306
,77.5136343903,13.1339909498,77.5325737197,13.14507082
,77.5741932217,13.1253163506,77.5643395401,13.1228847605
,77.5181016933,13.121853032,77.5215119544,13.1219790958
,77.5043784223,13.0751008716,77.5070967573,13.0684994523
,77.5600207645,13.175719668,77.5604649216,13.1754268882
,77.5216471545,13.1710493554,77.5182200457,13.1722975884
,77.5262395992,13.1412549586,77.5247503865,13.146546454
,77.5063563838,13.0713995908,77.5039344329,13.0708155398
,77.5217089291,13.107566581,77.5237405348,13.1064611756
,77.5018418908,13.1239265472,77.5006816677,13.1199531898
,77.5221849374,13.1111355953,77.5217089291,13.107566581
,77.5015221212,13.0790176511,77.5004385925,13.0757084758
,77.5059980575,13.1223067444,77.5065539453,13.1219413773
,77.562831971,13.2063636546,77.5627876307,13.1996044879
,77.5103718183,13.0970000186,77.5011262439,13.0976822217
,77.496238337,13.1264638331,77.5018418908,13.1239265472
,77.5254415582,13.1119750429,77.5237405348,13.1064611756
,77.5441475354,13.1875859284,77.548538563,13.1745426812
,77.5449241187,13.2093969815,77.5430556248,13.2024930593
,77.5147224452,13.1146594313,77.5166058588,13.1039050304
,77.4995642762,13.094465834,77.5020016498,13.0940860499
,77.5247525658,13.1107437414,77.5149929292,13.1126026799
,77.5237405348,13.1064611756,77.5244135178,13.1062458445
,77.5145016659,13.1156723843,77.5186287473,13.1265677687
,77.5008062228,13.0655676302,77.502796841,13.0652359583
,77.4958307251,13.0666706887,77.5011742722,13.0671359681
,77.5052454464,13.063539042,77.5093360666,13.0636737392
,77.5159206382,13.0640524336,77.5170876506,13.0640555349
,77.5041915897,13.0652217929,77.5065754868,13.0650987465
,77.5278801892,13.0753471319,77.5280697878,13.071037744
,77.530260482,13.077412349,77.5250295877,13.0771046494
,77.5097641304,13.062515444,77.5159206382,13.0640524336
,77.5107186615,13.1144634624,77.5094395831,13.1106825535
,77.539785593,13.183160032,77.5404646948,13.1740620629
,77.5098322752,13.0644458801,77.510435437,13.0635250442
,77.5155731245,13.0608075474,77.5159206382,13.0640524336
,77.5104233671,13.0642624841,77.511036168,13.0637151458
,77.5233644388,13.0755735271,77.5230395563,13.0739685603
,77.5241740468,13.0747934234,77.52358438,13.0725054991
,77.5027520816,13.1109328371,77.5026270236,13.1131490961
,77.512760074,13.1013555907,77.5060697227,13.1098670781
,77.5413786575,13.0729899731,77.541805464,13.0763071951
,77.5065539453,13.1219413773,77.5145016659,13.1156723843
,77.5139938902,13.0518945668,77.5203187905,13.0590794504
,77.5456918172,13.0590987288,77.5413786575,13.0729899731
,77.5139845863,13.0757417519,77.5145709842,13.0755833339
,77.5149398718,13.0763417285,77.5170675341,13.0757100683
,LineString,77.7750842229,12.7777290519,77.7749457538
,LineString,77.7669893999,12.7797458216,77.7592878558
,77.7088840354,12.8019104235,77.7008138552,12.8041576955
,77.6983080853,12.8074655298,77.7021551274,12.8033192538
,LineString,77.791987085,12.7642278176,77.7813917726
,77.5365112863,13.0794680946,77.5304456383,13.0805856538
,77.5385599911,13.0790323195,77.5424980606,13.0784108852
,77.5374550886,13.0785042596,77.5426675427,13.0775388319
,77.70485695,12.8021994315,77.7066133779,12.7953049809
,77.5416912187,13.074891324,77.538339547,13.0796094973
,LineString,77.767061149,12.7798774175,77.7750203528
,77.5155628986,13.0794676755,77.5145709842,13.0755833339
,77.5614163514,13.1254471921,77.5586068213,13.1194177539
,77.5459994331,13.094432474,77.5410423755,13.0956836407
,77.5567830868,13.0902204838,77.5544604614,13.0942559511
,77.5412331476,13.0957269751,77.5425463404,13.098154961
,77.7790152516,13.0771395181,77.7821551964,13.0767984584
,77.7578071926,13.0989010342,77.7746417422,13.100981674
,77.7803993553,13.0769211695,77.7803682584,13.0760704902
,77.7799555335,13.077232641,77.7799474869,13.0769828603
,77.7799474869,13.0769828603,77.7799228441,13.0760803808
,77.7804209806,13.0775417656,77.7803993553,13.0769211695
,77.7808517266,13.0768427987,77.780829766,13.0774432783
,77.5603930886,13.0684608955,77.5667859662,13.0735821546
,77.5487060334,13.0721263856,77.5486023493,13.0716522214
,77.7525558464,13.15754678,77.7633688368,13.1527632278
,77.5545142732,13.0685296271,77.5535293996,13.0664468918
,77.5569782175,13.0937778473,77.557222047,13.0937656936
,77.557048374,13.0939904962,77.5570591867,13.0941147998
,77.5571782935,13.1119534176,77.5534262184,13.1120433555
,77.5528559975,13.1115301315,77.5653580252,13.1089782611
,77.5541808411,13.0942737207,77.5540858741,13.1047957752
,77.553564855,13.1120726921,77.5586068213,13.1194177539
,77.5538806852,13.1007604756,77.5629712782,13.0976718281
,77.5380962204,13.0975856621,77.5399835735,13.093989658
,77.5328062336,13.0973299303,77.5374927234,13.0960817811
,77.5571835741,13.1101392385,77.5549880184,13.1059568365
,77.5474869694,13.1226249215,77.5563094254,13.1184976724
,77.5144053578,13.084144526,77.5131763193,13.0807811197
,77.5145519573,13.0840065599,77.5134861983,13.0807395455
,77.521109623,13.1077961613,77.5153529319,13.1093991165
,77.5306649927,13.0864352163,77.5282729651,13.0869169243
,77.5057836484,12.9420274299,77.5100044395,12.9378582712
,77.5012515533,12.939012124,77.5006797399,12.9328110244
,77.5035697363,13.123700152,77.5059980575,13.1223067444
,77.502268362,13.1145535678,77.5022174838,13.1149251376
,77.5145016659,13.1156723843,77.5141690719,13.1265772403
,77.5069480624,13.1247402624,77.5036264818,13.1251784683
,77.5135101705,13.0911897671,77.5137573529,13.0899024744
,77.7969167337,13.0536621426,77.7981346242,13.0526067771
,77.7981540702,13.0458368816,77.8001456943,13.0495882862
,77.7603772517,13.0441005703,77.7709650204,13.0426228408
,77.7962289985,13.0219633773,77.8106301978,13.0185390346
,77.5012865897,13.0317137938,77.5032955642,13.031356138
,77.5062218543,13.0322341424,77.5068641595,13.0376871571
,77.5576213609,13.0587202859,77.5572053671,13.0559826725
,77.5277410496,12.8664902214,77.527523623,12.8662009619
,77.5233766764,12.8536237486,77.5186345309,12.8575636621
,77.5324170619,12.8639926657,77.5304314728,12.8571544576
,77.5147203497,13.05396255,77.5153782453,13.0560411781
,77.5479103393,12.8392593458,77.5529207896,12.8462086979
,77.5502859383,12.8618280392,77.5541645802,12.8597746406
,77.5610666584,12.868699272,77.5657707501,12.8677929368
,77.5079131547,13.0370265793,77.5080978918,13.0366910518
,77.5069013752,13.0374984805,77.5079131547,13.0370265793
,77.5511036768,13.062134235,77.5513762563,13.0601562735
,77.621242772,13.2251766686,77.6223380353,13.2292595775
,77.6284948785,13.2288448409,77.6193083964,13.2167355892
,77.6186617326,13.2265254845,77.6213036246,13.2272518602
,77.8329337716,12.8380504239,77.8235530809,12.8397485975
,77.8335865543,12.8428365745,77.8329337716,12.8380504239
